sessao,minuto,hora,solar_kw,potencia_kw,temp_c,soc,comando
21,275,8.5,5.74,4.44,41.8,97.4,HIBRIDO_SOLAR_REDE
21,280,8.58,6.08,4.44,42.0,98.6,HIBRIDO_SOLAR_REDE
21,285,8.67,5.93,4.44,41.7,99.7,HIBRIDO_SOLAR_REDE
21,290,8.75,5.65,4.44,41.8,100.0,HIBRIDO_SOLAR_REDE
22,5,1.0,0.0,3.7,23.2,15.4,REDE_POTENCIA_REDUZIDA
22,10,1.08,0.0,3.7,24.0,15.9,REDE_POTENCIA_REDUZIDA
22,15,1.17,0.0,3.7,24.7,16.3,REDE_POTENCIA_REDUZIDA
22,20,1.25,0.0,3.7,25.2,16.7,REDE_POTENCIA_REDUZIDA
22,25,1.33,0.0,3.7,25.5,17.2,REDE_POTENCIA_REDUZIDA
22,30,1.42,0.0,3.7,26.1,17.6,REDE_POTENCIA_REDUZIDA
22,35,1.5,0.0,3.7,26.4,18.1,REDE_POTENCIA_REDUZIDA
22,40,1.58,0.0,3.7,26.8,18.5,REDE_POTENCIA_REDUZIDA
22,45,1.67,0.0,3.7,26.9,18.9,REDE_POTENCIA_REDUZIDA
22,50,1.75,0.0,3.7,27.3,19.4,REDE_POTENCIA_REDUZIDA
22,55,1.83,0.0,3.7,27.8,19.8,REDE_POTENCIA_REDUZIDA
22,60,1.92,0.0,3.7,28.0,20.2,REDE_POTENCIA_REDUZIDA
22,65,2.0,0.0,3.7,28.6,20.7,REDE_POTENCIA_REDUZIDA
22,70,2.08,0.0,3.7,28.8,21.1,REDE_POTENCIA_REDUZIDA
22,75,2.17,0.0,3.7,29.0,21.5,REDE_POTENCIA_REDUZIDA
22,80,2.25,0.0,3.7,29.4,22.0,REDE_POTENCIA_REDUZIDA
22,85,2.33,0.0,3.7,29.8,22.4,REDE_POTENCIA_REDUZIDA
22,90,2.42,0.0,3.7,29.8,22.9,REDE_POTENCIA_REDUZIDA
22,95,2.5,0.0,3.7,30.2,23.3,REDE_POTENCIA_REDUZIDA
22,100,2.58,0.0,3.7,30.5,23.7,REDE_POTENCIA_REDUZIDA
22,105,2.67,0.0,3.7,30.4,24.2,REDE_POTENCIA_REDUZIDA
22,110,2.75,0.0,3.7,30.8,24.6,REDE_POTENCIA_REDUZIDA
22,115,2.83,0.0,3.7,30.8,25.0,REDE_POTENCIA_REDUZIDA
22,120,2.92,0.0,3.7,30.7,25.5,REDE_POTENCIA_REDUZIDA
22,125,3.0,0.0,3.7,31.0,25.9,REDE_POTENCIA_REDUZIDA
22,130,3.08,0.0,3.7,31.2,26.3,REDE_POTENCIA_REDUZIDA
22,135,3.17,0.0,3.7,31.5,26.8,REDE_POTENCIA_REDUZIDA
22,140,3.25,0.0,3.7,31.7,27.2,REDE_POTENCIA_REDUZIDA
22,145,3.33,0.0,3.7,31.4,27.7,REDE_POTENCIA_REDUZIDA
22,150,3.42,0.0,3.7,31.6,28.1,REDE_POTENCIA_REDUZIDA
22,155,3.5,0.0,3.7,31.6,28.5,REDE_POTENCIA_REDUZIDA
22,160,3.58,0.0,3.7,31.5,29.0,REDE_POTENCIA_REDUZIDA
22,165,3.67,0.0,3.7,31.4,29.4,REDE_POTENCIA_REDUZIDA
22,170,3.75,0.0,3.7,31.6,29.8,REDE_POTENCIA_REDUZIDA
22,175,3.83,0.0,3.7,31.4,30.3,REDE_POTENCIA_REDUZIDA
22,180,3.92,0.0,3.7,31.5,30.7,REDE_POTENCIA_REDUZIDA
22,185,4.0,0.0,3.7,31.7,31.1,REDE_POTENCIA_REDUZIDA
22,190,4.08,0.0,3.7,31.5,31.6,REDE_POTENCIA_REDUZIDA
22,195,4.17,0.0,3.7,31.8,32.0,REDE_POTENCIA_REDUZIDA
22,200,4.25,0.0,3.7,31.5,32.5,REDE_POTENCIA_REDUZIDA
22,205,4.33,0.0,3.7,31.7,32.9,REDE_POTENCIA_REDUZIDA
22,210,4.42,0.0,3.7,31.5,33.3,REDE_POTENCIA_REDUZIDA
22,215,4.5,0.0,3.7,31.4,33.8,REDE_POTENCIA_REDUZIDA
22,220,4.58,0.0,3.7,31.3,34.2,REDE_POTENCIA_REDUZIDA
22,225,4.67,0.0,3.7,31.1,34.6,REDE_POTENCIA_REDUZIDA
22,230,4.75,0.0,3.7,31.4,35.1,REDE_POTENCIA_REDUZIDA
22,235,4.83,0.0,3.7,31.6,35.5,REDE_POTENCIA_REDUZIDA
22,240,4.92,0.0,3.7,31.7,35.9,REDE_POTENCIA_REDUZIDA
22,245,5.0,0.0,3.7,31.9,36.4,REDE_POTENCIA_REDUZIDA
22,250,5.08,0.0,3.7,32.0,36.8,REDE_POTENCIA_REDUZIDA
22,255,5.17,0.0,3.7,32.0,37.3,REDE_POTENCIA_REDUZIDA
22,260,5.25,0.0,3.7,31.9,37.7,REDE_POTENCIA_REDUZIDA
22,265,5.33,0.0,3.7,31.7,38.1,REDE_POTENCIA_REDUZIDA
22,270,5.42,0.0,3.7,31.9,38.6,REDE_POTENCIA_REDUZIDA
22,275,5.5,0.0,3.7,31.9,39.0,REDE_POTENCIA_REDUZIDA
22,280,5.58,0.0,3.7,32.1,39.4,REDE_POTENCIA_REDUZIDA
22,285,5.67,0.0,3.7,32.0,39.9,REDE_POTENCIA_REDUZIDA
22,290,5.75,0.0,3.7,31.9,40.3,REDE_POTENCIA_REDUZIDA
22,295,5.83,0.0,3.7,31.8,40.7,REDE_POTENCIA_REDUZIDA
22,300,5.92,0.0,3.7,32.0,41.2,REDE_POTENCIA_REDUZIDA
22,305,6.0,0.0,3.7,32.2,41.6,REDE_POTENCIA_REDUZIDA
22,310,6.08,0.21,3.7,32.1,42.1,REDE_POTENCIA_REDUZIDA
22,315,6.17,0.4,3.7,31.8,42.5,REDE_POTENCIA_REDUZIDA
22,320,6.25,0.59,7.4,32.4,43.4,HIBRIDO_SOLAR_REDE
22,325,6.33,0.77,7.4,33.2,44.2,HIBRIDO_SOLAR_REDE
22,330,6.42,1.0,7.4,33.7,45.1,HIBRIDO_SOLAR_REDE
22,335,6.5,1.27,7.4,34.4,46.0,HIBRIDO_SOLAR_REDE
22,340,6.58,1.22,7.4,35.2,46.9,HIBRIDO_SOLAR_REDE
22,345,6.67,1.36,7.4,35.6,47.7,HIBRIDO_SOLAR_REDE
22,350,6.75,1.6,7.4,35.8,48.6,HIBRIDO_SOLAR_REDE
22,355,6.83,1.96,7.4,35.9,49.5,HIBRIDO_SOLAR_REDE
22,360,6.92,1.96,7.4,36.2,50.3,HIBRIDO_SOLAR_REDE
22,365,7.0,2.27,7.4,36.4,51.2,HIBRIDO_SOLAR_REDE
22,370,7.08,2.79,7.4,36.7,52.1,HIBRIDO_SOLAR_REDE
22,375,7.17,2.36,7.4,36.8,53.0,HIBRIDO_SOLAR_REDE
22,380,7.25,2.42,7.4,37.2,53.8,HIBRIDO_SOLAR_REDE
22,385,7.33,2.61,7.4,37.5,54.7,HIBRIDO_SOLAR_REDE
22,390,7.42,3.52,7.4,38.1,55.6,HIBRIDO_SOLAR_REDE
22,395,7.5,3.31,7.4,38.4,56.5,HIBRIDO_SOLAR_REDE
22,400,7.58,3.4,7.4,38.6,57.3,HIBRIDO_SOLAR_REDE
22,405,7.67,3.21,7.4,39.1,58.2,HIBRIDO_SOLAR_REDE
22,410,7.75,3.69,7.4,39.5,59.1,HIBRIDO_SOLAR_REDE
22,415,7.83,4.06,7.4,39.9,60.0,HIBRIDO_SOLAR_REDE
22,420,7.92,4.25,7.4,39.8,60.8,HIBRIDO_SOLAR_REDE
22,425,8.0,4.17,7.4,40.2,61.7,HIBRIDO_SOLAR_REDE
22,430,8.08,4.47,7.4,40.3,62.6,HIBRIDO_SOLAR_REDE
22,435,8.17,4.07,7.4,40.5,63.4,HIBRIDO_SOLAR_REDE
22,440,8.25,4.29,7.4,40.6,64.3,HIBRIDO_SOLAR_REDE
22,445,8.33,4.97,7.4,40.7,65.2,HIBRIDO_SOLAR_REDE
22,450,8.42,5.79,7.4,40.8,66.1,HIBRIDO_SOLAR_REDE
22,455,8.5,5.47,7.4,41.0,66.9,HIBRIDO_SOLAR_REDE
22,460,8.58,5.36,7.4,41.0,67.8,HIBRIDO_SOLAR_REDE
22,465,8.67,6.27,7.4,40.8,68.7,HIBRIDO_SOLAR_REDE
22,470,8.75,5.65,7.4,40.8,69.6,HIBRIDO_SOLAR_REDE
22,475,8.83,5.75,7.4,40.8,70.4,HIBRIDO_SOLAR_REDE
22,480,8.92,6.24,7.4,40.5,71.3,HIBRIDO_SOLAR_REDE
22,485,9.0,6.03,7.4,40.3,72.2,HIBRIDO_SOLAR_REDE
22,490,9.08,7.14,7.4,40.5,73.0,HIBRIDO_SOLAR_REDE
22,495,9.17,6.41,7.4,40.3,73.9,HIBRIDO_SOLAR_REDE
22,500,9.25,7.15,7.4,40.6,74.8,HIBRIDO_SOLAR_REDE
22,505,9.33,6.09,7.4,40.9,75.7,HIBRIDO_SOLAR_REDE
22,510,9.42,6.76,7.4,41.1,76.5,HIBRIDO_SOLAR_REDE
22,515,9.5,6.09,7.4,41.3,77.4,HIBRIDO_SOLAR_REDE
22,520,9.58,6.78,7.4,41.5,78.3,HIBRIDO_SOLAR_REDE
22,525,9.67,6.6,7.4,41.7,79.2,HIBRIDO_SOLAR_REDE
22,530,9.75,7.23,7.4,41.8,80.0,HIBRIDO_SOLAR_REDE
22,535,9.83,6.45,4.44,41.2,80.5,HIBRIDO_SOLAR_REDE
22,540,9.92,6.89,4.44,40.7,81.1,HIBRIDO_SOLAR_REDE
22,545,10.0,8.15,4.44,40.2,81.6,SOLAR_TOTAL
22,550,10.08,7.64,4.44,39.5,82.1,SOLAR_TOTAL
22,555,10.17,7.5,4.44,38.9,82.6,SOLAR_TOTAL
22,560,10.25,7.22,4.44,38.5,83.2,HIBRIDO_SOLAR_REDE
22,565,10.33,8.09,4.44,38.0,83.7,SOLAR_TOTAL
22,570,10.42,7.58,4.44,37.4,84.2,SOLAR_TOTAL
22,575,10.5,8.96,4.44,37.1,84.7,SOLAR_TOTAL
22,580,10.58,7.46,4.44,36.6,85.3,SOLAR_TOTAL
22,585,10.67,7.59,4.44,36.3,85.8,SOLAR_TOTAL
22,590,10.75,7.58,4.44,36.2,86.3,SOLAR_TOTAL
22,595,10.83,7.6,4.44,36.0,86.8,SOLAR_TOTAL
22,600,10.92,8.13,4.44,36.0,87.4,SOLAR_TOTAL
22,605,11.0,7.55,4.44,35.7,87.9,SOLAR_TOTAL
22,610,11.08,8.02,4.44,35.5,88.4,SOLAR_TOTAL
22,615,11.17,8.39,4.44,35.6,88.9,SOLAR_TOTAL
22,620,11.25,8.99,4.44,35.2,89.5,SOLAR_TOTAL
22,625,11.33,8.57,4.44,34.9,90.0,SOLAR_TOTAL
22,630,11.42,7.63,4.44,34.6,90.5,SOLAR_TOTAL
22,635,11.5,8.06,4.44,34.8,91.0,SOLAR_TOTAL
22,640,11.58,7.9,4.44,34.9,91.5,SOLAR_TOTAL
22,645,11.67,9.6,4.44,34.8,92.1,SOLAR_TOTAL
22,650,11.75,9.04,4.44,34.5,92.6,SOLAR_TOTAL
22,655,11.83,9.88,4.44,34.3,93.1,SOLAR_TOTAL
22,660,11.92,8.24,4.44,34.0,93.6,SOLAR_TOTAL
22,665,12.0,8.85,4.44,34.2,94.2,SOLAR_TOTAL
22,670,12.08,7.96,4.44,34.0,94.7,SOLAR_TOTAL
22,675,12.17,8.11,4.44,33.8,95.2,SOLAR_TOTAL
22,680,12.25,9.42,4.44,33.8,95.7,SOLAR_TOTAL
22,685,12.33,7.81,4.44,33.6,96.3,SOLAR_TOTAL
22,690,12.42,9.6,4.44,33.7,96.8,SOLAR_TOTAL
22,695,12.5,9.14,4.44,33.6,97.3,SOLAR_TOTAL
22,700,12.58,9.46,4.44,33.6,97.8,SOLAR_TOTAL
22,705,12.67,9.41,4.44,33.5,98.4,SOLAR_TOTAL
22,710,12.75,9.61,4.44,33.7,98.9,SOLAR_TOTAL
22,715,12.83,7.64,4.44,34.0,99.4,SOLAR_TOTAL
22,720,12.92,9.41,4.44,34.1,99.9,SOLAR_TOTAL
22,725,13.0,8.75,4.44,33.8,100.0,SOLAR_TOTAL
23,5,1.0,0.0,3.7,32.2,25.9,REDE_POTENCIA_REDUZIDA
23,10,1.08,0.0,3.7,32.9,26.9,REDE_POTENCIA_REDUZIDA
23,15,1.17,0.0,3.7,33.4,27.8,REDE_POTENCIA_REDUZIDA
23,20,1.25,0.0,3.7,33.9,28.8,REDE_POTENCIA_REDUZIDA
23,25,1.33,0.0,3.7,34.6,29.7,REDE_POTENCIA_REDUZIDA
23,30,1.42,0.0,3.7,35.2,30.7,REDE_POTENCIA_REDUZIDA
23,35,1.5,0.0,3.7,35.8,31.6,REDE_POTENCIA_REDUZIDA
23,40,1.58,0.0,3.7,36.4,32.5,REDE_POTENCIA_REDUZIDA
23,45,1.67,0.0,3.7,36.7,33.5,REDE_POTENCIA_REDUZIDA
23,50,1.75,0.0,3.7,36.9,34.4,REDE_POTENCIA_REDUZIDA
23,55,1.83,0.0,3.7,37.4,35.4,REDE_POTENCIA_REDUZIDA
23,60,1.92,0.0,3.7,37.9,36.3,REDE_POTENCIA_REDUZIDA
23,65,2.0,0.0,3.7,37.8,37.3,REDE_POTENCIA_REDUZIDA
23,70,2.08,0.0,3.7,38.0,38.2,REDE_POTENCIA_REDUZIDA
23,75,2.17,0.0,3.7,38.1,39.1,REDE_POTENCIA_REDUZIDA
23,80,2.25,0.0,3.7,38.1,40.1,REDE_POTENCIA_REDUZIDA
23,85,2.33,0.0,3.7,38.5,41.0,REDE_POTENCIA_REDUZIDA
23,90,2.42,0.0,3.7,38.5,42.0,REDE_POTENCIA_REDUZIDA
23,95,2.5,0.0,3.7,38.7,42.9,REDE_POTENCIA_REDUZIDA
23,100,2.58,0.0,3.7,38.9,43.8,REDE_POTENCIA_REDUZIDA
23,105,2.67,0.0,3.7,38.9,44.8,REDE_POTENCIA_REDUZIDA
23,110,2.75,0.0,3.7,38.7,45.7,REDE_POTENCIA_REDUZIDA
23,115,2.83,0.0,3.7,38.9,46.7,REDE_POTENCIA_REDUZIDA
23,120,2.92,0.0,3.7,39.3,47.6,REDE_POTENCIA_REDUZIDA
23,125,3.0,0.0,3.7,39.2,48.6,REDE_POTENCIA_REDUZIDA
23,130,3.08,0.0,3.7,39.2,49.5,REDE_POTENCIA_REDUZIDA
23,135,3.17,0.0,3.7,39.4,50.4,REDE_POTENCIA_REDUZIDA
23,140,3.25,0.0,3.7,39.4,51.4,REDE_POTENCIA_REDUZIDA
23,145,3.33,0.0,3.7,39.2,52.3,REDE_POTENCIA_REDUZIDA
23,150,3.42,0.0,3.7,39.4,53.3,REDE_POTENCIA_REDUZIDA
23,155,3.5,0.0,3.7,39.4,54.2,REDE_POTENCIA_REDUZIDA
23,160,3.58,0.0,3.7,39.6,55.2,REDE_POTENCIA_REDUZIDA
23,165,3.67,0.0,3.7,39.6,56.1,REDE_POTENCIA_REDUZIDA
23,170,3.75,0.0,3.7,39.9,57.0,REDE_POTENCIA_REDUZIDA
23,175,3.83,0.0,3.7,40.2,58.0,REDE_POTENCIA_REDUZIDA
23,180,3.92,0.0,3.7,40.1,58.9,REDE_POTENCIA_REDUZIDA
23,185,4.0,0.0,3.7,40.2,59.9,REDE_POTENCIA_REDUZIDA
23,190,4.08,0.0,3.7,40.3,60.8,REDE_POTENCIA_REDUZIDA
23,195,4.17,0.0,3.7,40.6,61.8,REDE_POTENCIA_REDUZIDA
23,200,4.25,0.0,3.7,40.9,62.7,REDE_POTENCIA_REDUZIDA
23,205,4.33,0.0,3.7,40.7,63.6,REDE_POTENCIA_REDUZIDA
23,210,4.42,0.0,3.7,41.0,64.6,REDE_POTENCIA_REDUZIDA
23,215,4.5,0.0,3.7,40.8,65.5,REDE_POTENCIA_REDUZIDA
23,220,4.58,0.0,3.7,40.8,66.5,REDE_POTENCIA_REDUZIDA
23,225,4.67,0.0,3.7,40.8,67.4,REDE_POTENCIA_REDUZIDA
23,230,4.75,0.0,3.7,40.8,68.4,REDE_POTENCIA_REDUZIDA
23,235,4.83,0.0,3.7,40.7,69.3,REDE_POTENCIA_REDUZIDA
23,240,4.92,0.0,3.7,40.8,70.2,REDE_POTENCIA_REDUZIDA
23,245,5.0,0.0,3.7,40.9,71.2,REDE_POTENCIA_REDUZIDA
23,250,5.08,0.0,3.7,41.0,72.1,REDE_POTENCIA_REDUZIDA
23,255,5.17,0.0,3.7,40.9,73.1,REDE_POTENCIA_REDUZIDA
23,260,5.25,0.0,3.7,40.8,74.0,REDE_POTENCIA_REDUZIDA
23,265,5.33,0.0,3.7,40.7,74.9,REDE_POTENCIA_REDUZIDA
23,270,5.42,0.0,3.7,40.7,75.9,REDE_POTENCIA_REDUZIDA
23,275,5.5,0.0,3.7,40.6,76.8,REDE_POTENCIA_REDUZIDA
23,280,5.58,0.0,3.7,40.6,77.8,REDE_POTENCIA_REDUZIDA
23,285,5.67,0.0,3.7,40.4,78.7,REDE_POTENCIA_REDUZIDA
23,290,5.75,0.0,3.7,40.7,79.7,REDE_POTENCIA_REDUZIDA
23,295,5.83,0.0,3.7,40.7,80.6,REDE_POTENCIA_REDUZIDA
23,300,5.92,0.0,2.22,40.4,81.2,REDE_POTENCIA_REDUZIDA
23,305,6.0,0.0,2.22,40.1,81.7,REDE_POTENCIA_REDUZIDA
23,310,6.08,0.19,2.22,39.8,82.3,REDE_POTENCIA_REDUZIDA
23,315,6.17,0.33,2.22,39.7,82.9,REDE_POTENCIA_REDUZIDA
23,320,6.25,0.57,4.44,40.1,84.0,HIBRIDO_SOLAR_REDE
23,325,6.33,0.71,4.44,40.1,85.1,HIBRIDO_SOLAR_REDE
23,330,6.42,1.07,4.44,40.1,86.3,HIBRIDO_SOLAR_REDE
23,335,6.5,1.26,4.44,40.2,87.4,HIBRIDO_SOLAR_REDE
23,340,6.58,1.38,4.44,40.4,88.5,HIBRIDO_SOLAR_REDE
23,345,6.67,1.44,4.44,40.4,89.6,HIBRIDO_SOLAR_REDE
23,350,6.75,1.94,4.44,40.6,90.0,HIBRIDO_SOLAR_REDE
24,5,0.0,0.0,3.7,31.4,26.7,REDE_POTENCIA_REDUZIDA
24,10,0.08,0.0,3.7,32.0,27.4,REDE_POTENCIA_REDUZIDA
24,15,0.17,0.0,3.7,32.6,28.1,REDE_POTENCIA_REDUZIDA
24,20,0.25,0.0,3.7,32.9,28.8,REDE_POTENCIA_REDUZIDA
24,25,0.33,0.0,3.7,33.4,29.5,REDE_POTENCIA_REDUZIDA
24,30,0.42,0.0,3.7,34.1,30.3,REDE_POTENCIA_REDUZIDA
24,35,0.5,0.0,3.7,34.8,31.0,REDE_POTENCIA_REDUZIDA
24,40,0.58,0.0,3.7,35.2,31.7,REDE_POTENCIA_REDUZIDA
24,45,0.67,0.0,3.7,35.5,32.4,REDE_POTENCIA_REDUZIDA
24,50,0.75,0.0,3.7,36.0,33.1,REDE_POTENCIA_REDUZIDA
24,55,0.83,0.0,3.7,36.6,33.8,REDE_POTENCIA_REDUZIDA
24,60,0.92,0.0,3.7,37.0,34.5,REDE_POTENCIA_REDUZIDA
24,65,1.0,0.0,3.7,37.1,35.2,REDE_POTENCIA_REDUZIDA
24,70,1.08,0.0,3.7,37.5,35.9,REDE_POTENCIA_REDUZIDA
24,75,1.17,0.0,3.7,37.8,36.6,REDE_POTENCIA_REDUZIDA
24,80,1.25,0.0,3.7,37.9,37.3,REDE_POTENCIA_REDUZIDA
24,85,1.33,0.0,3.7,38.2,38.1,REDE_POTENCIA_REDUZIDA
24,90,1.42,0.0,3.7,38.4,38.8,REDE_POTENCIA_REDUZIDA
24,95,1.5,0.0,3.7,38.6,39.5,REDE_POTENCIA_REDUZIDA
24,100,1.58,0.0,3.7,39.0,40.2,REDE_POTENCIA_REDUZIDA
24,105,1.67,0.0,3.7,39.3,40.9,REDE_POTENCIA_REDUZIDA
24,110,1.75,0.0,3.7,39.1,41.6,REDE_POTENCIA_REDUZIDA
24,115,1.83,0.0,3.7,39.4,42.3,REDE_POTENCIA_REDUZIDA
24,120,1.92,0.0,3.7,39.7,43.0,REDE_POTENCIA_REDUZIDA
24,125,2.0,0.0,3.7,39.5,43.7,REDE_POTENCIA_REDUZIDA
24,130,2.08,0.0,3.7,39.4,44.4,REDE_POTENCIA_REDUZIDA
24,135,2.17,0.0,3.7,39.6,45.1,REDE_POTENCIA_REDUZIDA
24,140,2.25,0.0,3.7,39.8,45.9,REDE_POTENCIA_REDUZIDA
24,145,2.33,0.0,3.7,40.0,46.6,REDE_POTENCIA_REDUZIDA
24,150,2.42,0.0,3.7,40.0,47.3,REDE_POTENCIA_REDUZIDA
24,155,2.5,0.0,3.7,40.0,48.0,REDE_POTENCIA_REDUZIDA
24,160,2.58,0.0,3.7,40.0,48.7,REDE_POTENCIA_REDUZIDA
24,165,2.67,0.0,3.7,39.8,49.4,REDE_POTENCIA_REDUZIDA
24,170,2.75,0.0,3.7,39.7,50.1,REDE_POTENCIA_REDUZIDA
24,175,2.83,0.0,3.7,39.7,50.8,REDE_POTENCIA_REDUZIDA
24,180,2.92,0.0,3.7,39.9,51.5,REDE_POTENCIA_REDUZIDA
24,185,3.0,0.0,3.7,40.2,52.2,REDE_POTENCIA_REDUZIDA
24,190,3.08,0.0,3.7,40.2,52.9,REDE_POTENCIA_REDUZIDA
24,195,3.17,0.0,3.7,40.4,53.7,REDE_POTENCIA_REDUZIDA
24,200,3.25,0.0,3.7,40.1,54.4,REDE_POTENCIA_REDUZIDA
24,205,3.33,0.0,3.7,40.0,55.1,REDE_POTENCIA_REDUZIDA
24,210,3.42,0.0,3.7,40.0,55.8,REDE_POTENCIA_REDUZIDA
24,215,3.5,0.0,3.7,39.8,56.5,REDE_POTENCIA_REDUZIDA
24,220,3.58,0.0,3.7,40.0,57.2,REDE_POTENCIA_REDUZIDA
24,225,3.67,0.0,3.7,39.8,57.9,REDE_POTENCIA_REDUZIDA
24,230,3.75,0.0,3.7,40.1,58.6,REDE_POTENCIA_REDUZIDA
24,235,3.83,0.0,3.7,40.4,59.3,REDE_POTENCIA_REDUZIDA
24,240,3.92,0.0,3.7,40.3,60.0,REDE_POTENCIA_REDUZIDA
24,245,4.0,0.0,3.7,40.5,60.7,REDE_POTENCIA_REDUZIDA
24,250,4.08,0.0,3.7,40.7,61.5,REDE_POTENCIA_REDUZIDA
24,255,4.17,0.0,3.7,40.4,62.2,REDE_POTENCIA_REDUZIDA
24,260,4.25,0.0,3.7,40.6,62.9,REDE_POTENCIA_REDUZIDA
24,265,4.33,0.0,3.7,40.5,63.6,REDE_POTENCIA_REDUZIDA
24,270,4.42,0.0,3.7,40.2,64.3,REDE_POTENCIA_REDUZIDA
24,275,4.5,0.0,3.7,40.4,65.0,REDE_POTENCIA_REDUZIDA
24,280,4.58,0.0,3.7,40.1,65.7,REDE_POTENCIA_REDUZIDA
24,285,4.67,0.0,3.7,40.4,66.4,REDE_POTENCIA_REDUZIDA
24,290,4.75,0.0,3.7,40.5,67.1,REDE_POTENCIA_REDUZIDA
24,295,4.83,0.0,3.7,40.2,67.8,REDE_POTENCIA_REDUZIDA
24,300,4.92,0.0,3.7,39.9,68.6,REDE_POTENCIA_REDUZIDA
24,305,5.0,0.0,3.7,39.7,69.3,REDE_POTENCIA_REDUZIDA
24,310,5.08,0.0,3.7,39.9,70.0,REDE_POTENCIA_REDUZIDA
24,315,5.17,0.0,3.7,40.1,70.7,REDE_POTENCIA_REDUZIDA
24,320,5.25,0.0,3.7,40.4,71.4,REDE_POTENCIA_REDUZIDA
24,325,5.33,0.0,3.7,40.1,72.1,REDE_POTENCIA_REDUZIDA
24,330,5.42,0.0,3.7,40.1,72.8,REDE_POTENCIA_REDUZIDA
24,335,5.5,0.0,3.7,40.0,73.5,REDE_POTENCIA_REDUZIDA
24,340,5.58,0.0,3.7,40.3,74.2,REDE_POTENCIA_REDUZIDA
24,345,5.67,0.0,3.7,40.0,74.9,REDE_POTENCIA_REDUZIDA
24,350,5.75,0.0,3.7,40.0,75.6,REDE_POTENCIA_REDUZIDA
24,355,5.83,0.0,3.7,40.0,76.4,REDE_POTENCIA_REDUZIDA
24,360,5.92,0.0,3.7,39.9,77.1,REDE_POTENCIA_REDUZIDA
24,365,6.0,0.0,3.7,40.2,77.8,REDE_POTENCIA_REDUZIDA
24,370,6.08,0.22,3.7,40.1,78.5,REDE_POTENCIA_REDUZIDA
24,375,6.17,0.33,3.7,40.2,79.2,REDE_POTENCIA_REDUZIDA
24,380,6.25,0.5,7.4,40.9,80.6,HIBRIDO_SOLAR_REDE
24,385,6.33,0.72,4.44,40.9,81.5,HIBRIDO_SOLAR_REDE
24,390,6.42,0.91,4.44,41.2,82.3,HIBRIDO_SOLAR_REDE
24,395,6.5,1.24,4.44,41.5,83.2,HIBRIDO_SOLAR_REDE
24,400,6.58,1.37,4.44,41.5,84.0,HIBRIDO_SOLAR_REDE
24,405,6.67,1.55,4.44,41.7,84.9,HIBRIDO_SOLAR_REDE
24,410,6.75,1.78,4.44,41.4,85.7,HIBRIDO_SOLAR_REDE
24,415,6.83,1.99,4.44,41.2,86.6,HIBRIDO_SOLAR_REDE
24,420,6.92,2.0,4.44,41.4,87.4,HIBRIDO_SOLAR_REDE
24,425,7.0,2.1,4.44,41.5,88.3,HIBRIDO_SOLAR_REDE
24,430,7.08,2.14,4.44,41.3,89.1,HIBRIDO_SOLAR_REDE
24,435,7.17,2.75,4.44,41.5,90.0,HIBRIDO_SOLAR_REDE
24,440,7.25,2.58,4.44,41.5,90.8,HIBRIDO_SOLAR_REDE
24,445,7.33,2.74,4.44,41.8,91.7,HIBRIDO_SOLAR_REDE
24,450,7.42,3.11,4.44,42.1,92.5,HIBRIDO_SOLAR_REDE
24,455,7.5,3.62,4.44,41.9,93.4,HIBRIDO_SOLAR_REDE
24,460,7.58,3.13,4.44,42.1,94.2,HIBRIDO_SOLAR_REDE
24,465,7.67,4.2,4.44,41.9,95.1,HIBRIDO_SOLAR_REDE
24,470,7.75,3.45,4.44,42.1,95.9,HIBRIDO_SOLAR_REDE
24,475,7.83,3.63,4.44,42.3,96.8,HIBRIDO_SOLAR_REDE
24,480,7.92,4.14,4.44,42.0,97.6,HIBRIDO_SOLAR_REDE
24,485,8.0,4.54,4.44,42.0,98.5,HIBRIDO_SOLAR_REDE
24,490,8.08,4.66,4.44,41.7,99.3,HIBRIDO_SOLAR_REDE
24,495,8.17,4.4,4.44,42.0,100.0,HIBRIDO_SOLAR_REDE
25,5,11.0,8.41,7.4,28.1,37.9,SOLAR_TOTAL
25,10,11.08,9.37,7.4,29.2,39.8,SOLAR_TOTAL
25,15,11.17,7.67,7.4,30.6,41.7,SOLAR_TOTAL
25,20,11.25,9.77,7.4,31.8,43.5,SOLAR_TOTAL
25,25,11.33,8.08,7.4,32.8,45.4,SOLAR_TOTAL
25,30,11.42,8.14,7.4,34.0,47.3,SOLAR_TOTAL
25,35,11.5,7.45,7.4,35.2,49.2,SOLAR_TOTAL
25,40,11.58,9.6,7.4,35.8,51.1,SOLAR_TOTAL
25,45,11.67,7.82,7.4,36.4,53.0,SOLAR_TOTAL
25,50,11.75,8.62,7.4,37.3,54.8,SOLAR_TOTAL
25,55,11.83,9.59,7.4,37.7,56.7,SOLAR_TOTAL
25,60,11.92,8.41,7.4,38.1,58.6,SOLAR_TOTAL
25,65,12.0,8.31,7.4,38.4,60.5,SOLAR_TOTAL
25,70,12.08,9.78,7.4,38.7,62.4,SOLAR_TOTAL
25,75,12.17,8.25,7.4,39.4,64.3,SOLAR_TOTAL
25,80,12.25,9.5,7.4,39.7,66.2,SOLAR_TOTAL
25,85,12.33,8.0,7.4,39.9,68.0,SOLAR_TOTAL
